Candidate_ID,Age,Gender,Education_Level,Position_Applied,Industry,Interview_Round,Interview_Mode,Start_Time,End_Time,Duration_Minutes,Camera_On,Microphone_Clarity,Network_Stability_Score,Technical_Questions_Answered,Behavioral_Questions_Answered,Coding_Test_Score,Eye_Contact_Score,Body_Language_Score,Speech_Speed_WPM,Filler_Words_Used,Confidence_Score,Response_Relevance_Score,Interviewer_Rating,Background_Noise_Level,Follow_Up_Questions_Asked,Dressing_Appropriateness,Time_Management_Score,Final_Recommendation,Offer_Extended
C3023,23,Female,Bachelors,Software Engineer,Tech,Managerial,Skype,14:00,11:00,21,Yes,Clear,1.96,8,3,62,6,9,98,0,6,3,4.99,Medium,0,Semi-Formal,1,Reject,Yes
C3024,27,Male,Masters,Project Manager,Education,Final,Skype,09:00,09:30,22,No,Clear,9.38,8,3,45,1,3,103,0,2,7,4.12,Low,1,Formal,3,Reject,No
C3025,25,Male,Bachelors,Data Analyst,Tech,HR,Zoom,10:30,16:00,41,No,Moderate,9.34,6,3,90,6,4,100,16,3,1,2.06,Low,0,Formal,7,Proceed,No
C3026,22,Female,Bachelors,Data Analyst,Finance,Managerial,Teams,09:00,14:45,33,No,Moderate,6.75,7,3,95,8,2,122,15,8,6,3.17,Low,1,Semi-Formal,5,Proceed,No
C3027,33,Non-binary,PhD,Data Analyst,Finance,HR,Google Meet,15:30,11:00,32,No,Poor,9.94,6,1,1,4,2,129,15,9,1,2.89,High,0,Semi-Formal,7,Reject,Yes
C3028,29,Non-binary,PhD,Software Engineer,Education,Managerial,Zoom,10:30,09:30,21,No,Clear,1.77,5,3,14,8,8,116,3,6,7,2.42,Medium,2,Semi-Formal,9,Hold,Yes
C3029,21,Female,PhD,UI/UX Designer,Tech,Managerial,Google Meet,10:30,14:45,28,No,Moderate,8.28,9,2,4,3,1,129,10,1,4,2.75,Medium,0,Casual,4,Hold,Yes
C3030,32,Female,Masters,Software Engineer,Consulting,HR,Google Meet,10:30,14:45,35,No,Poor,5.61,3,2,2,6,4,113,4,2,1,3.28,High,1,Formal,7,Proceed,Yes
C3031,24,Male,Bachelors,UI/UX Designer,Consulting,Final,Teams,12:00,14:45,31,No,Clear,1.82,2,1,15,9,7,143,4,3,8,3.05,High,0,Casual,1,Hold,Yes
C3032,31,Non-binary,Masters,UI/UX Designer,Finance,Managerial,Google Meet,09:00,14:45,21,No,Moderate,6.25,4,3,48,1,6,104,1,2,6,4.35,High,2,Semi-Formal,4,Proceed,Yes
C3033,34,Non-binary,Masters,Data Analyst,Education,HR,Skype,10:30,11:00,52,Yes,Poor,9.92,4,4,89,4,9,158,14,5,5,1.48,High,1,Formal,9,Reject,Yes
C3034,27,Male,PhD,UI/UX Designer,Consulting,Technical,Google Meet,14:00,14:45,57,Yes,Clear,2.22,3,2,5,2,8,159,12,6,6,1.22,High,2,Casual,1,Hold,No
C3035,34,Male,Masters,Software Engineer,Finance,HR,Google Meet,10:30,12:45,40,No,Poor,4.68,2,3,34,8,2,105,1,4,8,3.02,High,2,Formal,5,Proceed,No
C3036,28,Non-binary,PhD,Data Analyst,Finance,HR,Zoom,14:00,16:00,34,No,Clear,0.98,3,4,37,5,6,159,10,1,6,2.87,Low,1,Casual,8,Proceed,Yes
C3037,30,Male,Bachelors,Data Analyst,Tech,Technical,Google Meet,09:00,14:45,33,No,Poor,2.63,1,4,83,5,1,125,2,7,2,3.58,High,1,Formal,8,Reject,No
C3038,31,Non-binary,Bachelors,Data Analyst,Education,Managerial,Google Meet,14:00,14:45,30,Yes,Moderate,2.96,6,0,85,4,3,131,3,8,6,2.16,Medium,1,Formal,7,Reject,No
C3039,31,Female,Masters,Software Engineer,Consulting,Final,Skype,09:00,12:45,37,No,Poor,5.74,7,4,63,6,8,109,5,4,9,1.36,Medium,2,Casual,1,Reject,No
C3040,26,Female,PhD,Software Engineer,Tech,HR,Zoom,09:00,16:00,44,Yes,Clear,0.67,9,4,84,8,1,107,11,9,1,4.22,Medium,1,Formal,4,Hold,No
C3041,27,Non-binary,Masters,UI/UX Designer,Healthcare,Final,Google Meet,15:30,14:45,27,No,Clear,8.84,0,2,31,3,1,102,18,4,2,2.76,Medium,0,Casual,8,Hold,Yes
C3042,29,Non-binary,PhD,Project Manager,Education,Final,Skype,15:30,14:45,21,Yes,Poor,9.6,0,4,0,5,1,104,18,3,3,1.54,Low,0,Semi-Formal,8,Reject,Yes
C3043,26,Male,Bachelors,Software Engineer,Finance,Final,Skype,12:00,14:45,39,No,Moderate,6.8,4,4,47,9,5,124,10,1,5,4.82,Medium,0,Semi-Formal,6,Proceed,No
C3044,27,Female,Bachelors,Project Manager,Tech,HR,Skype,15:30,12:45,45,No,Clear,6.7,6,2,22,6,7,133,6,2,6,4.78,Low,0,Semi-Formal,1,Hold,No
C3045,34,Non-binary,Masters,Project Manager,Consulting,Managerial,Google Meet,14:00,16:00,59,Yes,Poor,3.0,4,0,17,4,4,109,16,2,3,1.65,Low,1,Casual,9,Proceed,Yes
C3046,22,Male,Bachelors,UI/UX Designer,Finance,Technical,Google Meet,10:30,09:30,29,No,Poor,8.93,6,0,16,9,9,105,0,2,8,4.23,Low,0,Semi-Formal,5,Reject,Yes
C3047,27,Non-binary,Bachelors,Data Analyst,Finance,Managerial,Skype,09:00,16:00,27,Yes,Poor,8.2,1,3,30,3,6,97,19,8,6,3.16,Medium,2,Semi-Formal,6,Hold,No
C3048,27,Female,Bachelors,Software Engineer,Consulting,Technical,Skype,15:30,12:45,59,Yes,Moderate,1.18,2,3,92,1,5,148,16,2,9,2.19,Low,2,Casual,4,Reject,No
C3049,34,Non-binary,Masters,UI/UX Designer,Healthcare,Final,Teams,09:00,16:00,49,Yes,Poor,7.17,3,4,53,9,5,104,9,1,1,2.57,Medium,2,Casual,6,Reject,Yes
C3050,22,Non-binary,Masters,UI/UX Designer,Education,Managerial,Zoom,14:00,14:45,58,No,Poor,1.26,4,4,76,4,6,156,13,5,3,4.86,Low,1,Formal,3,Hold,No
C3051,25,Non-binary,PhD,Software Engineer,Education,Managerial,Zoom,15:30,12:45,25,No,Moderate,2.37,3,3,59,3,2,158,5,6,4,2.34,Medium,2,Formal,9,Reject,Yes
C3052,24,Non-binary,Bachelors,UI/UX Designer,Finance,Technical,Zoom,15:30,12:45,53,Yes,Poor,8.21,6,3,65,5,3,120,15,3,7,1.85,Low,0,Semi-Formal,5,Proceed,Yes
C3053,27,Non-binary,PhD,Project Manager,Tech,Technical,Teams,10:30,16:00,35,No,Clear,4.76,4,4,72,2,3,111,5,6,2,2.87,Low,2,Semi-Formal,7,Hold,No
C3054,24,Female,Bachelors,Data Analyst,Healthcare,Final,Skype,10:30,16:00,38,Yes,Poor,4.53,4,2,95,4,9,102,4,5,4,3.46,Medium,1,Formal,8,Proceed,No
C3055,29,Male,PhD,UI/UX Designer,Healthcare,Managerial,Zoom,15:30,11:00,22,No,Poor,2.54,1,2,85,1,4,131,15,6,3,2.14,High,0,Semi-Formal,4,Reject,Yes
C3056,29,Female,Bachelors,UI/UX Designer,Finance,Managerial,Zoom,09:00,16:00,32,Yes,Clear,6.18,0,2,17,2,6,136,18,3,7,4.1,Low,2,Casual,7,Proceed,Yes
C3057,33,Male,Masters,UI/UX Designer,Tech,Final,Zoom,14:00,16:00,37,No,Poor,1.41,0,3,17,8,1,141,10,4,9,3.42,Medium,0,Casual,4,Hold,No
C3058,25,Male,Bachelors,UI/UX Designer,Consulting,Final,Google Meet,14:00,14:45,26,Yes,Poor,7.97,7,0,82,8,7,144,18,3,7,4.71,Low,1,Formal,5,Reject,No
C3059,28,Female,Masters,Data Analyst,Consulting,Technical,Teams,10:30,09:30,41,No,Clear,5.33,0,3,62,9,6,147,14,9,4,2.28,Low,1,Formal,8,Proceed,Yes
C3060,23,Non-binary,Masters,Data Analyst,Finance,HR,Google Meet,09:00,09:30,50,No,Poor,8.45,8,2,30,3,7,97,6,2,2,3.66,High,1,Semi-Formal,5,Proceed,Yes
C3061,24,Male,Masters,Data Analyst,Tech,Managerial,Zoom,09:00,09:30,38,Yes,Clear,4.94,1,1,28,3,3,112,18,5,7,4.54,Low,1,Semi-Formal,4,Proceed,No
C3062,33,Non-binary,Bachelors,Project Manager,Healthcare,Managerial,Google Meet,12:00,16:00,38,Yes,Poor,2.93,7,2,87,7,1,157,5,5,8,1.02,Medium,0,Casual,1,Proceed,No
C3063,22,Female,PhD,Software Engineer,Healthcare,HR,Zoom,12:00,09:30,34,No,Clear,0.12,1,1,96,3,5,119,12,5,7,2.98,Low,2,Casual,7,Proceed,No
C3064,31,Male,PhD,Software Engineer,Healthcare,Technical,Google Meet,12:00,11:00,27,No,Clear,4.12,7,2,82,8,6,131,4,1,4,3.22,Medium,0,Casual,7,Reject,Yes
C3065,23,Male,Masters,UI/UX Designer,Education,Managerial,Skype,14:00,12:45,48,Yes,Poor,9.46,8,2,79,2,4,94,8,7,7,3.03,High,1,Semi-Formal,5,Reject,No
C3066,32,Female,PhD,Data Analyst,Healthcare,Technical,Skype,14:00,11:00,36,Yes,Moderate,8.36,7,1,50,5,8,120,16,9,4,2.17,Medium,2,Semi-Formal,5,Reject,Yes
C3067,32,Female,Bachelors,UI/UX Designer,Consulting,HR,Google Meet,15:30,11:00,53,Yes,Clear,9.98,5,2,31,4,3,131,6,9,6,1.36,Medium,0,Semi-Formal,6,Reject,Yes
C3068,24,Non-binary,PhD,UI/UX Designer,Tech,Final,Skype,15:30,09:30,40,No,Clear,1.57,6,1,20,4,8,130,14,2,6,4.46,Low,2,Casual,9,Hold,Yes
C3069,29,Female,Masters,Software Engineer,Healthcare,Technical,Skype,14:00,09:30,48,No,Clear,6.38,3,1,29,2,5,148,10,3,9,3.04,Medium,2,Semi-Formal,8,Hold,Yes
C3070,24,Non-binary,Bachelors,Project Manager,Finance,Technical,Teams,09:00,11:00,27,Yes,Poor,1.34,3,3,6,1,9,96,9,9,4,1.29,Low,0,Semi-Formal,8,Reject,No
C3071,21,Male,PhD,UI/UX Designer,Finance,HR,Zoom,09:00,11:00,25,Yes,Poor,9.05,2,0,37,5,9,151,8,7,7,2.64,Medium,1,Formal,8,Reject,Yes
C3072,33,Non-binary,PhD,UI/UX Designer,Consulting,Final,Teams,10:30,11:00,23,Yes,Poor,3.48,9,3,11,3,5,96,4,5,7,1.73,High,1,Semi-Formal,2,Hold,No
C3073,22,Male,Bachelors,Project Manager,Healthcare,Managerial,Zoom,12:00,11:00,43,Yes,Clear,8.94,8,0,58,3,4,134,13,1,9,2.24,Medium,2,Formal,5,Hold,No
C3074,27,Male,PhD,Software Engineer,Consulting,Technical,Zoom,10:30,11:00,39,No,Moderate,2.03,4,0,91,4,4,128,16,3,7,4.27,Medium,1,Casual,9,Reject,No
C3075,22,Male,Bachelors,UI/UX Designer,Consulting,Managerial,Zoom,14:00,16:00,38,No,Poor,1.59,7,2,13,5,1,107,13,2,2,3.08,High,0,Casual,5,Hold,Yes
C3076,31,Female,Masters,UI/UX Designer,Consulting,HR,Google Meet,09:00,11:00,36,Yes,Moderate,1.79,2,1,70,8,7,106,8,4,6,1.94,Low,0,Casual,4,Reject,No
C3077,23,Non-binary,Bachelors,Project Manager,Education,HR,Skype,09:00,12:45,43,Yes,Poor,7.8,3,0,16,5,4,113,0,9,8,4.24,High,1,Semi-Formal,4,Proceed,Yes
C3078,31,Non-binary,PhD,Data Analyst,Healthcare,Final,Teams,15:30,09:30,56,No,Clear,8.63,2,0,22,8,6,146,4,6,9,1.77,Low,1,Semi-Formal,3,Hold,No
C3079,30,Non-binary,PhD,Project Manager,Finance,Final,Skype,09:00,12:45,46,Yes,Poor,0.4,8,0,76,2,7,105,19,9,2,2.27,Medium,1,Semi-Formal,8,Hold,Yes
C3080,23,Non-binary,Masters,Project Manager,Education,Managerial,Zoom,14:00,14:45,42,Yes,Clear,1.49,0,1,19,4,6,154,18,2,8,1.13,Medium,2,Semi-Formal,5,Reject,No
C3081,28,Male,PhD,Software Engineer,Consulting,Final,Zoom,12:00,09:30,33,No,Moderate,0.03,9,4,4,8,2,112,14,2,5,4.83,Low,2,Casual,5,Hold,Yes
C3082,27,Male,PhD,UI/UX Designer,Finance,HR,Google Meet,10:30,12:45,30,No,Poor,0.61,8,0,5,2,9,92,12,2,6,2.67,Low,0,Formal,1,Hold,No
C3083,21,Non-binary,PhD,Project Manager,Consulting,Final,Zoom,09:00,11:00,42,No,Poor,0.9,7,1,12,1,5,149,7,4,1,1.67,High,0,Formal,8,Hold,No
C3084,28,Female,PhD,Project Manager,Education,Final,Zoom,09:00,11:00,27,No,Poor,2.95,0,1,2,7,2,126,10,3,8,3.05,Medium,2,Casual,2,Reject,No
C3085,23,Female,PhD,UI/UX Designer,Tech,Final,Google Meet,14:00,09:30,31,Yes,Poor,2.13,9,4,52,1,1,156,15,6,1,1.42,Medium,0,Casual,8,Proceed,Yes
C3086,25,Female,Bachelors,UI/UX Designer,Consulting,Managerial,Google Meet,14:00,16:00,20,No,Clear,6.62,9,3,30,8,4,132,17,8,1,4.6,Low,2,Formal,5,Reject,No
C3087,27,Non-binary,Masters,Project Manager,Consulting,Technical,Google Meet,14:00,11:00,23,No,Moderate,9.98,3,0,2,7,4,111,17,4,8,1.25,High,2,Casual,6,Reject,Yes
C3088,23,Male,PhD,Data Analyst,Finance,HR,Teams,15:30,12:45,56,No,Poor,6.61,9,4,7,4,9,142,19,6,7,3.48,Low,2,Semi-Formal,1,Hold,Yes
C3089,28,Female,PhD,Data Analyst,Finance,Final,Teams,09:00,09:30,23,Yes,Moderate,0.01,0,4,70,4,2,134,17,7,5,4.57,Low,2,Casual,8,Proceed,Yes
C3090,28,Female,Bachelors,UI/UX Designer,Consulting,Managerial,Teams,10:30,16:00,32,Yes,Moderate,1.3,1,3,49,8,1,129,6,3,6,1.99,Medium,0,Casual,2,Hold,No
C3091,29,Female,Bachelors,Software Engineer,Healthcare,HR,Zoom,10:30,11:00,50,No,Moderate,1.09,9,0,70,4,8,137,12,9,1,1.39,Low,0,Casual,6,Hold,Yes
C3092,26,Non-binary,PhD,UI/UX Designer,Finance,HR,Teams,10:30,16:00,50,Yes,Moderate,4.18,1,4,74,9,4,132,19,4,4,2.86,Medium,1,Formal,3,Reject,No
C3093,22,Male,Masters,Data Analyst,Tech,Managerial,Zoom,15:30,12:45,51,No,Poor,2.78,4,4,87,4,2,120,5,8,4,3.36,Low,2,Formal,1,Reject,Yes
C3094,28,Male,Bachelors,Project Manager,Tech,Managerial,Skype,12:00,09:30,59,No,Poor,9.64,2,3,58,6,8,104,3,3,3,2.16,Low,2,Formal,4,Reject,No
C3095,34,Non-binary,Masters,Software Engineer,Consulting,Managerial,Teams,15:30,11:00,23,Yes,Poor,1.69,7,4,20,7,8,112,4,3,6,2.3,Low,1,Semi-Formal,7,Reject,Yes
C3096,30,Male,PhD,UI/UX Designer,Finance,Managerial,Skype,09:00,16:00,58,Yes,Poor,6.66,1,2,19,7,1,98,1,8,5,3.55,Low,1,Casual,8,Proceed,No
C3097,22,Male,PhD,Project Manager,Tech,Final,Zoom,15:30,09:30,26,No,Moderate,1.63,9,0,92,5,4,145,5,9,6,4.91,Medium,1,Semi-Formal,8,Hold,Yes
C3098,29,Female,PhD,Data Analyst,Education,HR,Zoom,14:00,12:45,35,Yes,Moderate,5.42,4,0,73,7,5,90,18,3,8,2.7,High,1,Formal,9,Reject,No
C3099,22,Male,PhD,Project Manager,Tech,Final,Skype,10:30,09:30,57,No,Clear,0.25,5,3,48,8,1,127,14,4,4,2.78,High,2,Casual,8,Proceed,No
C3100,27,Non-binary,Bachelors,Software Engineer,Finance,Managerial,Google Meet,09:00,11:00,20,No,Clear,0.48,9,4,79,4,6,133,1,9,7,4.48,Low,0,Casual,7,Hold,No
C3101,32,Male,PhD,UI/UX Designer,Consulting,Managerial,Teams,09:00,14:45,25,No,Moderate,0.32,4,2,73,4,1,147,3,5,9,2.56,Low,0,Formal,7,Proceed,No
C3102,23,Female,PhD,Data Analyst,Tech,Managerial,Google Meet,09:00,09:30,41,Yes,Clear,1.56,0,2,37,2,2,146,8,1,3,2.31,Medium,0,Formal,4,Proceed,No
C3103,21,Female,PhD,Data Analyst,Consulting,Final,Skype,09:00,11:00,49,No,Moderate,0.04,6,2,32,2,9,131,19,9,7,2.86,Medium,1,Formal,5,Hold,Yes
C3104,28,Non-binary,Bachelors,Software Engineer,Education,Technical,Zoom,12:00,16:00,27,Yes,Clear,4.92,5,4,68,8,8,100,16,4,9,1.17,Medium,2,Formal,6,Proceed,No
C3105,31,Male,PhD,UI/UX Designer,Tech,HR,Skype,15:30,09:30,22,No,Clear,3.88,9,1,58,9,4,94,9,1,1,4.64,Medium,0,Semi-Formal,5,Proceed,Yes
C3106,33,Male,PhD,Software Engineer,Consulting,Technical,Zoom,09:00,09:30,29,Yes,Clear,0.62,3,3,11,9,9,153,14,9,4,1.39,High,2,Semi-Formal,5,Hold,No
C3107,27,Female,Masters,UI/UX Designer,Tech,Managerial,Teams,12:00,14:45,44,No,Clear,0.78,9,1,7,3,3,95,16,2,8,4.6,Low,2,Semi-Formal,8,Hold,Yes
C3108,23,Male,Bachelors,Software Engineer,Tech,HR,Skype,15:30,14:45,27,No,Moderate,7.75,6,3,69,1,1,121,4,9,8,4.74,Low,0,Semi-Formal,8,Reject,No
C3109,21,Female,Masters,Project Manager,Finance,Managerial,Zoom,15:30,14:45,57,No,Clear,0.25,9,0,86,2,5,120,13,9,3,4.54,Low,2,Casual,6,Proceed,Yes
C3110,32,Non-binary,Masters,UI/UX Designer,Finance,Technical,Teams,12:00,14:45,55,No,Moderate,9.2,6,0,47,8,8,116,5,8,5,1.35,Low,1,Semi-Formal,8,Proceed,Yes
C3111,32,Male,Masters,Data Analyst,Healthcare,HR,Teams,14:00,11:00,42,Yes,Clear,3.71,9,4,66,3,6,115,2,2,6,3.18,High,2,Formal,7,Reject,Yes
C3112,30,Female,PhD,Project Manager,Finance,Managerial,Teams,14:00,14:45,50,Yes,Clear,1.44,8,3,37,2,4,141,5,5,1,2.42,High,1,Semi-Formal,6,Hold,No
C3113,24,Non-binary,Masters,Project Manager,Finance,HR,Google Meet,09:00,14:45,21,Yes,Clear,8.61,0,1,92,4,1,153,11,9,2,1.69,Low,2,Formal,5,Reject,Yes
C3114,25,Male,Bachelors,Project Manager,Healthcare,Final,Teams,12:00,12:45,23,Yes,Moderate,3.54,5,0,33,5,1,145,2,5,3,3.17,Low,0,Casual,4,Reject,Yes
C3115,33,Female,Bachelors,Data Analyst,Healthcare,Technical,Teams,12:00,14:45,53,No,Poor,5.71,5,4,3,2,6,136,18,3,7,1.17,Medium,1,Semi-Formal,9,Hold,Yes
C3116,23,Female,Masters,UI/UX Designer,Tech,HR,Teams,14:00,11:00,27,Yes,Moderate,4.93,5,0,6,3,5,97,9,8,2,2.22,Medium,2,Formal,6,Reject,No
C3117,25,Male,PhD,Software Engineer,Tech,Technical,Teams,12:00,11:00,51,No,Poor,5.98,7,1,84,6,5,94,9,3,5,3.09,Low,2,Semi-Formal,3,Hold,No
C3118,21,Non-binary,Bachelors,Data Analyst,Tech,Final,Teams,12:00,11:00,30,Yes,Poor,1.79,8,3,73,1,9,140,1,2,9,4.92,High,0,Casual,1,Hold,No
C3119,27,Male,PhD,Project Manager,Finance,Technical,Google Meet,09:00,16:00,42,No,Moderate,3.96,3,2,95,2,7,110,3,2,1,3.07,Low,0,Formal,8,Hold,No
C3120,22,Female,Bachelors,Software Engineer,Consulting,Final,Teams,09:00,16:00,25,No,Clear,2.95,5,0,88,7,5,112,12,1,8,2.25,High,1,Casual,6,Proceed,No
C3121,25,Female,Masters,Data Analyst,Consulting,Technical,Zoom,12:00,12:45,29,No,Clear,7.77,0,3,76,2,4,153,15,7,8,3.21,Medium,2,Formal,8,Hold,Yes
C3122,30,Non-binary,Bachelors,Software Engineer,Finance,Final,Zoom,10:30,16:00,23,No,Moderate,7.83,4,0,84,5,4,145,0,6,8,1.2,Medium,2,Casual,1,Hold,Yes
C3123,34,Non-binary,Masters,Project Manager,Education,Final,Teams,10:30,12:45,22,Yes,Poor,9.94,1,3,82,4,1,152,4,4,5,4.27,High,2,Formal,8,Reject,No
C3124,22,Non-binary,Masters,Software Engineer,Tech,HR,Teams,12:00,16:00,31,No,Moderate,9.98,8,1,58,1,2,139,4,5,9,4.61,High,0,Semi-Formal,5,Proceed,No
C3125,28,Non-binary,PhD,Project Manager,Finance,HR,Teams,14:00,09:30,20,Yes,Clear,0.97,5,2,7,5,8,99,12,6,5,1.16,High,1,Formal,3,Hold,No
C3126,23,Non-binary,Bachelors,Software Engineer,Education,HR,Teams,09:00,12:45,33,No,Poor,4.64,9,0,60,4,7,112,11,1,6,1.83,Low,0,Casual,6,Proceed,Yes
C3127,21,Female,Masters,Project Manager,Tech,HR,Teams,10:30,16:00,47,No,Poor,7.48,7,4,49,8,4,149,15,1,9,1.14,Medium,1,Semi-Formal,2,Proceed,Yes
C3128,26,Female,Masters,Software Engineer,Healthcare,Managerial,Zoom,09:00,09:30,30,Yes,Poor,6.71,6,4,83,2,1,94,19,5,6,4.6,High,0,Semi-Formal,3,Hold,Yes
C3129,31,Non-binary,Bachelors,Data Analyst,Finance,Final,Teams,12:00,12:45,49,Yes,Moderate,4.85,5,0,7,5,4,96,5,7,6,1.07,Low,1,Formal,5,Proceed,No
C3130,33,Female,PhD,Project Manager,Education,Managerial,Skype,09:00,12:45,59,No,Moderate,0.99,7,3,15,9,9,142,15,1,2,1.09,High,2,Casual,5,Reject,No
C3131,34,Male,PhD,UI/UX Designer,Consulting,Managerial,Teams,10:30,09:30,21,Yes,Poor,4.69,2,3,47,9,4,106,1,1,5,3.29,Medium,0,Semi-Formal,8,Proceed,No
C3132,28,Non-binary,PhD,Software Engineer,Finance,HR,Teams,12:00,12:45,25,No,Clear,9.56,9,0,61,3,1,101,11,5,2,1.75,Low,2,Casual,5,Reject,No
C3133,27,Male,PhD,UI/UX Designer,Consulting,Technical,Skype,12:00,09:30,43,No,Poor,4.38,0,3,55,4,8,96,14,8,8,4.7,High,2,Formal,6,Proceed,No
C3134,26,Non-binary,Masters,UI/UX Designer,Education,Technical,Skype,12:00,09:30,33,No,Clear,0.28,6,0,27,1,9,134,11,4,4,4.25,High,0,Semi-Formal,1,Proceed,No
C3135,25,Female,Masters,UI/UX Designer,Finance,Managerial,Zoom,09:00,12:45,55,No,Moderate,4.01,9,1,73,2,3,125,2,1,3,1.86,High,0,Casual,1,Proceed,Yes
C3136,28,Non-binary,Masters,Data Analyst,Finance,Managerial,Skype,14:00,12:45,21,No,Moderate,4.68,4,2,20,6,2,107,4,3,9,2.77,Low,1,Semi-Formal,5,Reject,Yes
C3137,30,Female,PhD,Software Engineer,Finance,Final,Skype,10:30,14:45,22,Yes,Clear,7.39,1,3,43,9,5,152,9,4,1,4.37,Low,2,Formal,7,Proceed,Yes
C3138,34,Female,PhD,UI/UX Designer,Finance,HR,Zoom,15:30,14:45,45,No,Clear,2.28,3,2,78,6,1,112,12,4,1,1.07,High,0,Casual,6,Proceed,Yes
C3139,24,Female,Masters,Data Analyst,Healthcare,HR,Skype,10:30,11:00,48,Yes,Moderate,5.82,9,1,69,1,4,101,18,6,9,2.9,Low,0,Semi-Formal,1,Proceed,No
C3140,27,Female,Masters,Software Engineer,Finance,Final,Teams,10:30,11:00,42,No,Moderate,1.73,9,4,40,5,6,135,10,9,5,2.84,Medium,0,Casual,1,Hold,No
C3141,22,Non-binary,Masters,UI/UX Designer,Education,Managerial,Skype,15:30,09:30,26,Yes,Moderate,6.16,1,1,34,4,7,141,11,2,2,4.74,Medium,2,Formal,2,Proceed,Yes
C3142,29,Male,Bachelors,Data Analyst,Education,HR,Skype,10:30,12:45,23,Yes,Moderate,5.22,1,1,55,6,2,155,12,2,7,2.37,Medium,0,Formal,8,Proceed,Yes
C3143,28,Non-binary,Masters,Data Analyst,Healthcare,Managerial,Skype,12:00,09:30,34,Yes,Clear,8.59,4,3,84,4,9,147,16,5,2,1.85,Low,0,Semi-Formal,6,Proceed,No
C3144,32,Female,Bachelors,Software Engineer,Finance,Managerial,Zoom,12:00,14:45,42,No,Poor,4.62,6,4,16,8,2,129,9,5,8,2.29,High,1,Semi-Formal,8,Proceed,Yes
C3145,32,Non-binary,PhD,Software Engineer,Finance,HR,Skype,09:00,11:00,59,Yes,Moderate,2.86,9,2,25,8,5,112,7,3,5,2.17,Low,1,Semi-Formal,5,Reject,Yes
C3146,24,Male,PhD,Data Analyst,Tech,HR,Skype,15:30,09:30,41,No,Clear,5.31,5,4,62,7,7,123,10,9,1,4.27,Medium,2,Semi-Formal,8,Proceed,Yes
C3147,33,Non-binary,PhD,Project Manager,Tech,Final,Teams,12:00,12:45,59,Yes,Moderate,5.59,0,1,73,2,9,137,19,6,9,3.74,Low,2,Formal,6,Hold,No
C3148,27,Female,Bachelors,Data Analyst,Consulting,Final,Zoom,15:30,11:00,26,Yes,Poor,0.92,0,4,33,8,7,154,2,9,5,2.75,Medium,0,Formal,1,Hold,Yes
C3149,21,Female,PhD,Software Engineer,Healthcare,Managerial,Teams,12:00,09:30,37,No,Clear,5.7,9,3,70,2,6,139,16,7,8,4.42,Medium,0,Casual,3,Proceed,No
C3150,25,Female,Bachelors,Data Analyst,Tech,Managerial,Google Meet,10:30,11:00,57,No,Moderate,6.94,0,3,31,1,6,150,8,2,1,3.37,Low,2,Casual,4,Reject,No
C3151,22,Non-binary,Masters,Data Analyst,Education,Technical,Zoom,15:30,12:45,44,Yes,Poor,8.85,2,1,3,9,5,120,12,1,3,1.5,Low,2,Semi-Formal,3,Hold,No
C3152,34,Non-binary,Bachelors,Project Manager,Education,Managerial,Skype,12:00,11:00,34,Yes,Clear,2.14,0,0,9,5,9,99,12,8,8,3.72,Medium,1,Formal,3,Proceed,Yes
C3153,22,Male,PhD,Project Manager,Education,HR,Google Meet,14:00,09:30,25,No,Clear,4.56,9,4,78,6,4,139,16,4,1,2.05,Medium,0,Casual,1,Proceed,Yes
C3154,22,Male,PhD,Software Engineer,Healthcare,HR,Skype,15:30,09:30,31,Yes,Poor,0.58,3,2,55,1,2,98,7,7,1,3.74,High,0,Formal,7,Reject,Yes
C3155,22,Male,PhD,Project Manager,Education,HR,Skype,15:30,11:00,35,Yes,Poor,1.64,4,1,34,1,1,103,17,4,6,3.06,Low,1,Semi-Formal,8,Reject,No
C3156,25,Female,Bachelors,UI/UX Designer,Tech,Technical,Zoom,14:00,12:45,45,Yes,Moderate,9.25,0,0,32,8,4,149,2,2,6,4.01,High,0,Semi-Formal,7,Reject,Yes
C3157,24,Non-binary,PhD,Data Analyst,Tech,Technical,Google Meet,15:30,09:30,58,Yes,Moderate,9.38,4,4,24,5,1,126,11,7,2,2.93,Medium,1,Semi-Formal,6,Hold,Yes
C3158,21,Non-binary,Masters,Software Engineer,Consulting,Final,Zoom,09:00,16:00,27,Yes,Poor,0.41,2,0,46,2,9,97,9,7,1,4.53,Low,1,Casual,9,Proceed,Yes
C3159,31,Female,PhD,Software Engineer,Consulting,HR,Skype,10:30,11:00,46,No,Poor,5.34,0,1,10,7,8,136,10,3,8,2.46,Medium,2,Semi-Formal,7,Proceed,No
C3160,26,Female,PhD,Software Engineer,Healthcare,Managerial,Zoom,10:30,14:45,46,Yes,Moderate,1.38,3,4,33,1,4,122,3,3,4,2.19,Low,2,Casual,1,Reject,No
C3161,23,Male,Bachelors,Project Manager,Consulting,Managerial,Teams,12:00,09:30,20,No,Poor,7.05,4,0,35,4,2,127,9,2,4,1.89,Medium,2,Casual,9,Reject,No
C3162,28,Female,PhD,Data Analyst,Healthcare,Managerial,Zoom,09:00,14:45,51,No,Clear,6.23,0,0,16,1,6,145,10,9,7,3.17,Medium,2,Semi-Formal,3,Hold,Yes
