Candidate_ID,Age,Gender,Education_Level,Position_Applied,Industry,Interview_Round,Interview_Mode,Start_Time,End_Time,Duration_Minutes,Camera_On,Microphone_Clarity,Network_Stability_Score,Technical_Questions_Answered,Behavioral_Questions_Answered,Coding_Test_Score,Eye_Contact_Score,Body_Language_Score,Speech_Speed_WPM,Filler_Words_Used,Confidence_Score,Response_Relevance_Score,Interviewer_Rating,Background_Noise_Level,Follow_Up_Questions_Asked,Dressing_Appropriateness,Time_Management_Score,Final_Recommendation,Offer_Extended,Performance_Score_Proxy,Performance_Category
C3090,28,Female,Bachelors,UI/UX Designer,Consulting,Managerial,Teams,10:30,16:00,32,Yes,Moderate,1.3,1,3,49,8,1,129,6,3,6,1.99,Medium,0,Casual,2,Hold,No,12.73,Good
C3091,29,Female,Bachelors,Software Engineer,Healthcare,HR,Zoom,10:30,11:00,50,No,Moderate,1.09,9,0,70,4,8,137,12,9,1,1.39,Low,0,Casual,6,Hold,Yes,14.97,Good
C3092,26,Non-binary,PhD,UI/UX Designer,Finance,HR,Teams,10:30,16:00,50,Yes,Moderate,4.18,1,4,74,9,4,132,19,4,4,2.86,Medium,1,Formal,3,Reject,No,15.7,Good
C3093,22,Male,Masters,Data Analyst,Tech,Managerial,Zoom,15:30,12:45,51,No,Poor,2.78,4,4,87,4,2,120,5,8,4,3.36,Low,2,Formal,1,Reject,Yes,17.58,Good
C3094,28,Male,Bachelors,Project Manager,Tech,Managerial,Skype,12:00,09:30,59,No,Poor,9.64,2,3,58,6,8,104,3,3,3,2.16,Low,2,Formal,4,Reject,No,15.43,Good
C3095,34,Non-binary,Masters,Software Engineer,Consulting,Managerial,Teams,15:30,11:00,23,Yes,Poor,1.69,7,4,20,7,8,112,4,3,6,2.3,Low,1,Semi-Formal,7,Reject,Yes,17.7,Good
C3096,30,Male,PhD,UI/UX Designer,Finance,Managerial,Skype,09:00,16:00,58,Yes,Poor,6.66,1,2,19,7,1,98,1,8,5,3.55,Low,1,Casual,8,Proceed,No,15.99,Good
C3097,22,Male,PhD,Project Manager,Tech,Final,Zoom,15:30,09:30,26,No,Moderate,1.63,9,0,92,5,4,145,5,9,6,4.91,Medium,1,Semi-Formal,8,Hold,Yes,22.28,Excellent
C3098,29,Female,PhD,Data Analyst,Education,HR,Zoom,14:00,12:45,35,Yes,Moderate,5.42,4,0,73,7,5,90,18,3,8,2.7,High,1,Formal,9,Reject,No,17.44,Good
C3099,22,Male,PhD,Project Manager,Tech,Final,Skype,10:30,09:30,57,No,Clear,0.25,5,3,48,8,1,127,14,4,4,2.78,High,2,Casual,8,Proceed,No,15.94,Good
C3100,27,Non-binary,Bachelors,Software Engineer,Finance,Managerial,Google Meet,09:00,11:00,20,No,Clear,0.48,9,4,79,4,6,133,1,9,7,4.48,Low,0,Casual,7,Hold,No,23.75,Excellent
C3101,32,Male,PhD,UI/UX Designer,Consulting,Managerial,Teams,09:00,14:45,25,No,Moderate,0.32,4,2,73,4,1,147,3,5,9,2.56,Low,0,Formal,7,Proceed,No,16.01,Good
C3102,23,Female,PhD,Data Analyst,Tech,Managerial,Google Meet,09:00,09:30,41,Yes,Clear,1.56,0,2,37,2,2,146,8,1,3,2.31,Medium,0,Formal,4,Proceed,No,8.49,Needs Improvement
C3103,21,Female,PhD,Data Analyst,Consulting,Final,Skype,09:00,11:00,49,No,Moderate,0.04,6,2,32,2,9,131,19,9,7,2.86,Medium,1,Formal,5,Hold,Yes,17.09,Good
C3104,28,Non-binary,Bachelors,Software Engineer,Education,Technical,Zoom,12:00,16:00,27,Yes,Clear,4.92,5,4,68,8,8,100,16,4,9,1.17,Medium,2,Formal,6,Proceed,No,20.65,Excellent
C3105,31,Male,PhD,UI/UX Designer,Tech,HR,Skype,15:30,09:30,22,No,Clear,3.88,9,1,58,9,4,94,9,1,1,4.64,Medium,0,Semi-Formal,5,Proceed,Yes,15.27,Good
C3106,33,Male,PhD,Software Engineer,Consulting,Technical,Zoom,09:00,09:30,29,Yes,Clear,0.62,3,3,11,9,9,153,14,9,4,1.39,High,2,Semi-Formal,5,Hold,No,17.03,Good
C3107,27,Female,Masters,UI/UX Designer,Tech,Managerial,Teams,12:00,14:45,44,No,Clear,0.78,9,1,7,3,3,95,16,2,8,4.6,Low,2,Semi-Formal,8,Hold,Yes,15.08,Good
C3108,23,Male,Bachelors,Software Engineer,Tech,HR,Skype,15:30,14:45,27,No,Moderate,7.75,6,3,69,1,1,121,4,9,8,4.74,Low,0,Semi-Formal,8,Reject,No,21.03,Excellent
C3109,21,Female,Masters,Project Manager,Finance,Managerial,Zoom,15:30,14:45,57,No,Clear,0.25,9,0,86,2,5,120,13,9,3,4.54,Low,2,Casual,6,Proceed,Yes,18.59,Good
C3110,32,Non-binary,Masters,UI/UX Designer,Finance,Technical,Teams,12:00,14:45,55,No,Moderate,9.2,6,0,47,8,8,116,5,8,5,1.35,Low,1,Semi-Formal,8,Proceed,Yes,18.9,Good
C3111,32,Male,Masters,Data Analyst,Healthcare,HR,Teams,14:00,11:00,42,Yes,Clear,3.71,9,4,66,3,6,115,2,2,6,3.18,High,2,Formal,7,Reject,Yes,21.78,Excellent
C3112,30,Female,PhD,Project Manager,Finance,Managerial,Teams,14:00,14:45,50,Yes,Clear,1.44,8,3,37,2,4,141,5,5,1,2.42,High,1,Semi-Formal,6,Hold,No,15.34,Good
C3113,24,Non-binary,Masters,Project Manager,Finance,HR,Google Meet,09:00,14:45,21,Yes,Clear,8.61,0,1,92,4,1,153,11,9,2,1.69,Low,2,Formal,5,Reject,Yes,14.17,Good
C3114,25,Male,Bachelors,Project Manager,Healthcare,Final,Teams,12:00,12:45,23,Yes,Moderate,3.54,5,0,33,5,1,145,2,5,3,3.17,Low,0,Casual,4,Reject,Yes,11.94,Needs Improvement
C3115,33,Female,Bachelors,Data Analyst,Healthcare,Technical,Teams,12:00,14:45,53,No,Poor,5.71,5,4,3,2,6,136,18,3,7,1.17,Medium,1,Semi-Formal,9,Hold,Yes,13.07,Good
C3116,23,Female,Masters,UI/UX Designer,Tech,HR,Teams,14:00,11:00,27,Yes,Moderate,4.93,5,0,6,3,5,97,9,8,2,2.22,Medium,2,Formal,6,Reject,No,12.93,Good
C3117,25,Male,PhD,Software Engineer,Tech,Technical,Teams,12:00,11:00,51,No,Poor,5.98,7,1,84,6,5,94,9,3,5,3.09,Low,2,Semi-Formal,3,Hold,No,16.65,Good
C3118,21,Non-binary,Bachelors,Data Analyst,Tech,Final,Teams,12:00,11:00,30,Yes,Poor,1.79,8,3,73,1,9,140,1,2,9,4.92,High,0,Casual,1,Hold,No,20.12,Excellent
C3119,27,Male,PhD,Project Manager,Finance,Technical,Google Meet,09:00,16:00,42,No,Moderate,3.96,3,2,95,2,7,110,3,2,1,3.07,Low,0,Formal,8,Hold,No,14.98,Good
C3120,22,Female,Bachelors,Software Engineer,Consulting,Final,Teams,09:00,16:00,25,No,Clear,2.95,5,0,88,7,5,112,12,1,8,2.25,High,1,Casual,6,Proceed,No,16.35,Good
C3121,25,Female,Masters,Data Analyst,Consulting,Technical,Zoom,12:00,12:45,29,No,Clear,7.77,0,3,76,2,4,153,15,7,8,3.21,Medium,2,Formal,8,Hold,Yes,18.3,Good
C3122,30,Non-binary,Bachelors,Software Engineer,Finance,Final,Zoom,10:30,16:00,23,No,Moderate,7.83,4,0,84,5,4,145,0,6,8,1.2,Medium,2,Casual,1,Hold,Yes,16.68,Good
C3123,34,Non-binary,Masters,Project Manager,Education,Final,Teams,10:30,12:45,22,Yes,Poor,9.94,1,3,82,4,1,152,4,4,5,4.27,High,2,Formal,8,Reject,No,18.5,Good
C3124,22,Non-binary,Masters,Software Engineer,Tech,HR,Teams,12:00,16:00,31,No,Moderate,9.98,8,1,58,1,2,139,4,5,9,4.61,High,0,Semi-Formal,5,Proceed,No,19.21,Good
C3125,28,Non-binary,PhD,Project Manager,Finance,HR,Teams,14:00,09:30,20,Yes,Clear,0.97,5,2,7,5,8,99,12,6,5,1.16,High,1,Formal,3,Hold,No,13.74,Good
C3126,23,Non-binary,Bachelors,Software Engineer,Education,HR,Teams,09:00,12:45,33,No,Poor,4.64,9,0,60,4,7,112,11,1,6,1.83,Low,0,Casual,6,Proceed,Yes,13.86,Good
C3127,21,Female,Masters,Project Manager,Tech,HR,Teams,10:30,16:00,47,No,Poor,7.48,7,4,49,8,4,149,15,1,9,1.14,Medium,1,Semi-Formal,2,Proceed,Yes,15.68,Good
C3128,26,Female,Masters,Software Engineer,Healthcare,Managerial,Zoom,09:00,09:30,30,Yes,Poor,6.71,6,4,83,2,1,94,19,5,6,4.6,High,0,Semi-Formal,3,Hold,Yes,17.45,Good
C3129,31,Non-binary,Bachelors,Data Analyst,Finance,Final,Teams,12:00,12:45,49,Yes,Moderate,4.85,5,0,7,5,4,96,5,7,6,1.07,Low,1,Formal,5,Proceed,No,13.39,Good
C3130,33,Female,PhD,Project Manager,Education,Managerial,Skype,09:00,12:45,59,No,Moderate,0.99,7,3,15,9,9,142,15,1,2,1.09,High,2,Casual,5,Reject,No,12.9,Good
C3131,34,Male,PhD,UI/UX Designer,Consulting,Managerial,Teams,10:30,09:30,21,Yes,Poor,4.69,2,3,47,9,4,106,1,1,5,3.29,Medium,0,Semi-Formal,8,Proceed,No,16.0,Good
C3132,28,Non-binary,PhD,Software Engineer,Finance,HR,Teams,12:00,12:45,25,No,Clear,9.56,9,0,61,3,1,101,11,5,2,1.75,Low,2,Casual,5,Reject,No,13.74,Good
C3133,27,Male,PhD,UI/UX Designer,Consulting,Technical,Skype,12:00,09:30,43,No,Poor,4.38,0,3,55,4,8,96,14,8,8,4.7,High,2,Formal,6,Proceed,No,19.99,Good
C3134,26,Non-binary,Masters,UI/UX Designer,Education,Technical,Skype,12:00,09:30,33,No,Clear,0.28,6,0,27,1,9,134,11,4,4,4.25,High,0,Semi-Formal,1,Proceed,No,12.78,Good
C3135,25,Female,Masters,UI/UX Designer,Finance,Managerial,Zoom,09:00,12:45,55,No,Moderate,4.01,9,1,73,2,3,125,2,1,3,1.86,High,0,Casual,1,Proceed,Yes,12.56,Good
C3136,28,Non-binary,Masters,Data Analyst,Finance,Managerial,Skype,14:00,12:45,21,No,Moderate,4.68,4,2,20,6,2,107,4,3,9,2.77,Low,1,Semi-Formal,5,Reject,Yes,14.62,Good
C3137,30,Female,PhD,Software Engineer,Finance,Final,Skype,10:30,14:45,22,Yes,Clear,7.39,1,3,43,9,5,152,9,4,1,4.37,Low,2,Formal,7,Proceed,Yes,16.65,Good
C3138,34,Female,PhD,UI/UX Designer,Finance,HR,Zoom,15:30,14:45,45,No,Clear,2.28,3,2,78,6,1,112,12,4,1,1.07,High,0,Casual,6,Proceed,Yes,11.78,Needs Improvement
C3139,24,Female,Masters,Data Analyst,Healthcare,HR,Skype,10:30,11:00,48,Yes,Moderate,5.82,9,1,69,1,4,101,18,6,9,2.9,Low,0,Semi-Formal,1,Proceed,No,16.45,Good
C3140,27,Female,Masters,Software Engineer,Finance,Final,Teams,10:30,11:00,42,No,Moderate,1.73,9,4,40,5,6,135,10,9,5,2.84,Medium,0,Casual,1,Hold,No,18.77,Good
C3141,22,Non-binary,Masters,UI/UX Designer,Education,Managerial,Skype,15:30,09:30,26,Yes,Moderate,6.16,1,1,34,4,7,141,11,2,2,4.74,Medium,2,Formal,2,Proceed,Yes,12.24,Good
C3142,29,Male,Bachelors,Data Analyst,Education,HR,Skype,10:30,12:45,23,Yes,Moderate,5.22,1,1,55,6,2,155,12,2,7,2.37,Medium,0,Formal,8,Proceed,Yes,12.71,Good
C3143,28,Non-binary,Masters,Data Analyst,Healthcare,Managerial,Skype,12:00,09:30,34,Yes,Clear,8.59,4,3,84,4,9,147,16,5,2,1.85,Low,0,Semi-Formal,6,Proceed,No,16.71,Good
C3144,32,Female,Bachelors,Software Engineer,Finance,Managerial,Zoom,12:00,14:45,42,No,Poor,4.62,6,4,16,8,2,129,9,5,8,2.29,High,1,Semi-Formal,8,Proceed,Yes,18.14,Good
C3145,32,Non-binary,PhD,Software Engineer,Finance,HR,Skype,09:00,11:00,59,Yes,Moderate,2.86,9,2,25,8,5,112,7,3,5,2.17,Low,1,Semi-Formal,5,Reject,Yes,16.03,Good
C3146,24,Male,PhD,Data Analyst,Tech,HR,Skype,15:30,09:30,41,No,Clear,5.31,5,4,62,7,7,123,10,9,1,4.27,Medium,2,Semi-Formal,8,Proceed,Yes,22.06,Excellent
C3147,33,Non-binary,PhD,Project Manager,Tech,Final,Teams,12:00,12:45,59,Yes,Moderate,5.59,0,1,73,2,9,137,19,6,9,3.74,Low,2,Formal,6,Hold,No,17.6,Good
C3148,27,Female,Bachelors,Data Analyst,Consulting,Final,Zoom,15:30,11:00,26,Yes,Poor,0.92,0,4,33,8,7,154,2,9,5,2.75,Medium,0,Formal,1,Hold,Yes,16.38,Good
C3149,21,Female,PhD,Software Engineer,Healthcare,Managerial,Teams,12:00,09:30,37,No,Clear,5.7,9,3,70,2,6,139,16,7,8,4.42,Medium,0,Casual,3,Proceed,No,20.72,Excellent
C3150,25,Female,Bachelors,Data Analyst,Tech,Managerial,Google Meet,10:30,11:00,57,No,Moderate,6.94,0,3,31,1,6,150,8,2,1,3.37,Low,2,Casual,4,Reject,No,9.82,Needs Improvement
C3151,22,Non-binary,Masters,Data Analyst,Education,Technical,Zoom,15:30,12:45,44,Yes,Poor,8.85,2,1,3,9,5,120,12,1,3,1.5,Low,2,Semi-Formal,3,Hold,No,10.47,Needs Improvement
C3152,34,Non-binary,Bachelors,Project Manager,Education,Managerial,Skype,12:00,11:00,34,Yes,Clear,2.14,0,0,9,5,9,99,12,8,8,3.72,Medium,1,Formal,3,Proceed,Yes,15.1,Good
C3153,22,Male,PhD,Project Manager,Education,HR,Google Meet,14:00,09:30,25,No,Clear,4.56,9,4,78,6,4,139,16,4,1,2.05,Medium,0,Casual,1,Proceed,Yes,14.82,Good
C3154,22,Male,PhD,Software Engineer,Healthcare,HR,Skype,15:30,09:30,31,Yes,Poor,0.58,3,2,55,1,2,98,7,7,1,3.74,High,0,Formal,7,Reject,Yes,13.2,Good
C3155,22,Male,PhD,Project Manager,Education,HR,Skype,15:30,11:00,35,Yes,Poor,1.64,4,1,34,1,1,103,17,4,6,3.06,Low,1,Semi-Formal,8,Reject,No,11.44,Needs Improvement
C3156,25,Female,Bachelors,UI/UX Designer,Tech,Technical,Zoom,14:00,12:45,45,Yes,Moderate,9.25,0,0,32,8,4,149,2,2,6,4.01,High,0,Semi-Formal,7,Reject,Yes,15.09,Good
C3157,24,Non-binary,PhD,Data Analyst,Tech,Technical,Google Meet,15:30,09:30,58,Yes,Moderate,9.38,4,4,24,5,1,126,11,7,2,2.93,Medium,1,Semi-Formal,6,Hold,Yes,15.7,Good
C3158,21,Non-binary,Masters,Software Engineer,Consulting,Final,Zoom,09:00,16:00,27,Yes,Poor,0.41,2,0,46,2,9,97,9,7,1,4.53,Low,1,Casual,9,Proceed,Yes,14.1,Good
C3159,31,Female,PhD,Software Engineer,Consulting,HR,Skype,10:30,11:00,46,No,Poor,5.34,0,1,10,7,8,136,10,3,8,2.46,Medium,2,Semi-Formal,7,Proceed,No,14.15,Good
C3160,26,Female,PhD,Software Engineer,Healthcare,Managerial,Zoom,10:30,14:45,46,Yes,Moderate,1.38,3,4,33,1,4,122,3,3,4,2.19,Low,2,Casual,1,Reject,No,12.51,Good
C3161,23,Male,Bachelors,Project Manager,Consulting,Managerial,Teams,12:00,09:30,20,No,Poor,7.05,4,0,35,4,2,127,9,2,4,1.89,Medium,2,Casual,9,Reject,No,11.31,Needs Improvement
C3162,28,Female,PhD,Data Analyst,Healthcare,Managerial,Zoom,09:00,14:45,51,No,Clear,6.23,0,0,16,1,6,145,10,9,7,3.17,Medium,2,Semi-Formal,3,Hold,Yes,13.76,Good
C3163,22,Female,Bachelors,Project Manager,Finance,Final,Skype,14:00,14:45,22,Yes,Poor,5.17,1,3,11,8,6,93,0,3,9,2.16,High,1,Semi-Formal,7,Proceed,No,16.73,Good
C3164,28,Female,Masters,Data Analyst,Consulting,Managerial,Skype,14:00,12:45,49,No,Poor,5.2,5,1,79,5,3,127,9,4,5,3.88,High,2,Formal,2,Reject,Yes,16.5,Good
C3165,26,Male,PhD,Software Engineer,Healthcare,Final,Skype,10:30,12:45,36,Yes,Poor,6.16,1,2,96,2,3,147,17,2,3,1.97,Medium,0,Casual,9,Reject,Yes,12.41,Good
C3166,25,Female,Masters,Software Engineer,Tech,HR,Zoom,14:00,12:45,28,No,Moderate,4.4,1,1,25,4,7,100,13,7,4,3.06,High,2,Casual,4,Reject,No,13.42,Good
C3167,30,Male,Bachelors,Data Analyst,Consulting,Technical,Skype,10:30,11:00,26,No,Clear,7.32,7,1,73,2,7,108,1,7,1,3.48,Low,0,Semi-Formal,8,Hold,No,18.03,Good
C3168,26,Non-binary,Masters,Software Engineer,Consulting,Final,Skype,09:00,14:45,51,No,Clear,7.12,7,3,12,8,9,129,9,1,8,2.92,Low,0,Semi-Formal,6,Reject,Yes,18.04,Good
C3169,33,Female,Bachelors,UI/UX Designer,Healthcare,Final,Google Meet,09:00,09:30,48,No,Poor,3.38,9,2,81,6,6,153,1,3,7,1.17,High,1,Formal,9,Reject,No,19.85,Good
C3170,26,Female,Masters,Data Analyst,Finance,Managerial,Google Meet,09:00,14:45,37,Yes,Moderate,7.2,3,3,84,9,5,155,19,9,4,2.34,Medium,1,Semi-Formal,5,Reject,Yes,19.34,Good
C3171,24,Male,PhD,Project Manager,Consulting,HR,Skype,12:00,16:00,24,No,Moderate,3.43,2,1,86,6,9,95,9,1,3,4.37,Medium,2,Formal,3,Proceed,Yes,15.07,Good
C3172,21,Non-binary,PhD,Data Analyst,Healthcare,HR,Skype,14:00,14:45,53,No,Poor,5.88,1,0,86,2,2,114,11,7,9,3.82,Medium,2,Formal,2,Reject,No,15.79,Good
C3173,22,Non-binary,PhD,UI/UX Designer,Finance,Managerial,Google Meet,12:00,14:45,58,No,Poor,2.12,7,0,35,3,2,147,7,9,7,4.95,Low,0,Formal,3,Hold,Yes,15.49,Good
C3174,28,Female,Bachelors,UI/UX Designer,Healthcare,Final,Google Meet,15:30,11:00,34,No,Moderate,3.16,1,1,68,2,4,128,4,8,1,2.17,Medium,2,Casual,2,Proceed,Yes,12.68,Good
C3175,29,Non-binary,Masters,UI/UX Designer,Finance,Managerial,Skype,14:00,09:30,25,Yes,Moderate,2.18,7,4,44,3,4,150,2,1,5,4.72,Medium,0,Casual,5,Proceed,No,16.47,Good
C3176,24,Male,Bachelors,Project Manager,Education,Managerial,Teams,15:30,16:00,59,Yes,Clear,9.89,0,1,78,3,4,97,6,5,2,2.71,Medium,1,Semi-Formal,7,Proceed,No,14.41,Good
C3177,31,Male,PhD,Software Engineer,Consulting,Technical,Google Meet,09:00,11:00,51,No,Poor,6.12,4,1,87,9,5,139,7,3,4,1.29,Medium,0,Semi-Formal,1,Reject,No,13.97,Good
C3178,34,Male,Masters,UI/UX Designer,Education,Managerial,Teams,12:00,16:00,22,No,Moderate,6.74,8,4,11,8,3,158,1,6,1,2.44,High,2,Formal,3,Proceed,No,16.39,Good
C3179,28,Male,Bachelors,Software Engineer,Healthcare,Managerial,Skype,12:00,14:45,44,No,Moderate,6.38,5,4,82,5,2,129,9,2,7,1.81,High,0,Semi-Formal,6,Hold,No,17.18,Good
C3180,30,Male,Masters,Data Analyst,Education,HR,Teams,10:30,09:30,58,Yes,Clear,0.29,6,3,96,7,4,121,19,8,2,2.14,Low,1,Formal,1,Reject,No,16.38,Good
C3181,26,Non-binary,PhD,Data Analyst,Finance,Technical,Google Meet,09:00,14:45,36,Yes,Clear,7.18,0,0,88,4,9,145,8,5,3,2.34,Low,0,Casual,8,Reject,Yes,15.61,Good
C3182,31,Non-binary,Masters,Data Analyst,Tech,HR,Google Meet,10:30,11:00,30,Yes,Poor,7.79,7,4,37,8,4,158,17,7,7,2.24,Low,2,Casual,5,Hold,No,19.0,Good
C3183,21,Female,PhD,Software Engineer,Education,HR,Google Meet,09:00,09:30,54,Yes,Clear,3.41,5,1,76,5,1,106,13,8,9,1.13,Low,1,Formal,6,Proceed,No,17.21,Good
C3184,26,Female,PhD,Data Analyst,Healthcare,Final,Zoom,10:30,16:00,25,Yes,Poor,5.87,0,2,87,3,8,96,18,3,3,2.18,Low,1,Formal,2,Hold,Yes,11.99,Needs Improvement
C3185,27,Non-binary,Masters,Data Analyst,Consulting,Final,Skype,12:00,09:30,44,No,Clear,0.28,0,2,66,1,3,124,1,1,8,3.37,Low,2,Formal,1,Proceed,Yes,13.0,Good
C3186,34,Non-binary,Bachelors,Project Manager,Education,HR,Google Meet,12:00,09:30,36,No,Poor,2.12,5,3,75,3,1,99,8,8,4,4.11,Medium,2,Casual,1,Proceed,Yes,16.16,Good
C3187,21,Female,Masters,Software Engineer,Education,Managerial,Google Meet,10:30,11:00,49,No,Poor,1.92,8,2,65,3,1,99,10,3,7,1.02,High,2,Casual,4,Hold,No,14.07,Good
C3188,31,Female,Masters,Data Analyst,Tech,Final,Teams,10:30,11:00,29,Yes,Poor,2.56,9,0,19,5,5,95,13,8,2,1.4,Medium,2,Semi-Formal,6,Proceed,Yes,14.14,Good
C3189,32,Male,Bachelors,UI/UX Designer,Healthcare,Final,Google Meet,14:00,14:45,47,Yes,Moderate,3.82,8,1,39,5,4,99,8,9,7,3.49,Low,0,Casual,1,Reject,No,17.66,Good
C3190,29,Non-binary,PhD,Project Manager,Education,Final,Skype,12:00,09:30,22,No,Poor,2.18,2,2,33,7,7,114,16,7,7,1.31,Low,1,Casual,7,Reject,No,14.75,Good
C3191,26,Non-binary,Bachelors,Data Analyst,Consulting,Managerial,Zoom,15:30,09:30,37,No,Moderate,2.29,9,0,21,3,7,115,10,5,3,1.06,Low,0,Casual,7,Reject,No,12.38,Good
C3192,28,Non-binary,PhD,Software Engineer,Finance,Managerial,Google Meet,15:30,12:45,35,Yes,Clear,9.56,2,2,14,8,9,97,2,5,9,2.26,High,0,Semi-Formal,2,Proceed,No,18.59,Good
C3193,28,Non-binary,PhD,Data Analyst,Consulting,Final,Google Meet,09:00,14:45,45,No,Moderate,2.53,0,1,96,2,3,127,3,2,4,3.77,Medium,2,Casual,7,Proceed,No,14.59,Good
C3194,33,Male,Masters,Data Analyst,Education,Managerial,Teams,14:00,12:45,38,No,Moderate,5.67,7,3,65,9,2,153,4,8,7,4.41,High,2,Casual,2,Hold,Yes,22.35,Excellent
C3195,29,Non-binary,Masters,Software Engineer,Education,Final,Zoom,10:30,11:00,36,Yes,Moderate,6.42,7,0,34,2,1,147,10,4,1,3.12,High,0,Formal,4,Reject,Yes,11.47,Needs Improvement
C3196,21,Male,Bachelors,Project Manager,Tech,Managerial,Zoom,15:30,16:00,47,No,Clear,3.1,2,4,97,6,2,148,12,2,6,2.9,Low,0,Formal,2,Hold,No,14.35,Good
C3197,33,Non-binary,Masters,Software Engineer,Healthcare,Final,Google Meet,09:00,14:45,39,Yes,Poor,0.68,6,4,90,8,2,123,8,5,4,3.1,Low,2,Semi-Formal,7,Hold,Yes,19.99,Good
C3198,26,Female,Masters,Project Manager,Tech,HR,Zoom,12:00,09:30,57,Yes,Poor,4.74,7,2,30,2,6,121,8,2,3,2.79,Low,1,Formal,1,Reject,Yes,12.16,Good
C3199,29,Non-binary,PhD,UI/UX Designer,Consulting,Final,Google Meet,12:00,12:45,49,Yes,Clear,9.89,5,4,76,1,1,133,6,8,5,4.13,High,0,Semi-Formal,9,Proceed,Yes,21.77,Excellent
C3200,28,Female,Masters,UI/UX Designer,Healthcare,Final,Skype,15:30,09:30,32,No,Poor,2.85,2,0,52,6,8,100,5,8,7,3.48,Medium,1,Casual,5,Reject,Yes,17.57,Good
C3201,24,Female,PhD,Software Engineer,Tech,Technical,Teams,09:00,16:00,32,Yes,Poor,0.04,3,4,93,5,5,122,6,8,4,1.58,Low,1,Casual,5,Hold,No,18.01,Good
C3202,25,Non-binary,Masters,UI/UX Designer,Education,Technical,Skype,12:00,09:30,51,No,Poor,7.97,6,0,89,4,1,92,10,7,6,4.75,High,1,Semi-Formal,6,Reject,Yes,18.74,Good
C3203,29,Male,PhD,Data Analyst,Healthcare,Final,Zoom,09:00,12:45,46,Yes,Poor,2.51,6,4,87,8,7,115,12,4,4,1.75,Low,0,Formal,5,Reject,Yes,18.42,Good
C3204,25,Non-binary,Masters,UI/UX Designer,Finance,Technical,Skype,12:00,14:45,42,Yes,Clear,8.51,2,3,56,6,8,112,0,7,9,1.69,Medium,1,Formal,4,Hold,No,21.56,Excellent
C3205,29,Non-binary,PhD,Software Engineer,Finance,Managerial,Google Meet,12:00,09:30,56,No,Poor,2.55,5,2,64,5,1,146,3,7,9,2.47,Medium,2,Semi-Formal,4,Hold,No,17.72,Good
C3206,21,Non-binary,Bachelors,Software Engineer,Consulting,HR,Teams,12:00,12:45,51,Yes,Poor,8.72,4,0,37,5,2,127,4,1,4,2.49,Medium,0,Formal,8,Reject,No,12.25,Good
C3207,30,Non-binary,Bachelors,Software Engineer,Tech,Final,Skype,10:30,11:00,35,No,Moderate,9.14,7,3,37,7,9,158,4,7,9,1.32,High,1,Semi-Formal,8,Hold,Yes,22.66,Excellent
C3208,29,Non-binary,Masters,Software Engineer,Consulting,Technical,Teams,10:30,09:30,30,No,Moderate,5.81,8,2,85,8,2,155,4,2,9,1.39,Medium,0,Formal,1,Proceed,Yes,17.18,Good
C3209,30,Female,Bachelors,Project Manager,Finance,Technical,Google Meet,09:00,09:30,39,Yes,Poor,8.34,0,3,9,2,7,113,11,7,4,4.89,Low,2,Semi-Formal,6,Reject,No,16.03,Good
C3210,29,Non-binary,Bachelors,Project Manager,Education,Technical,Teams,12:00,16:00,30,No,Moderate,8.67,3,4,45,8,4,137,7,9,6,1.48,Low,0,Formal,9,Hold,No,19.22,Good
C3211,26,Non-binary,Masters,Software Engineer,Education,Managerial,Teams,09:00,09:30,44,No,Poor,3.5,7,0,26,4,8,142,6,4,2,4.84,High,2,Casual,3,Hold,No,15.0,Good
C3212,27,Non-binary,Bachelors,UI/UX Designer,Education,Managerial,Google Meet,15:30,12:45,55,No,Poor,6.58,0,1,41,7,9,137,6,8,6,3.76,Medium,0,Semi-Formal,6,Proceed,No,17.26,Good
C3213,26,Male,PhD,Project Manager,Education,Final,Zoom,12:00,16:00,54,Yes,Moderate,6.05,4,3,1,1,8,124,8,6,8,1.87,Medium,0,Casual,5,Reject,No,15.76,Good
C3214,24,Female,Masters,Software Engineer,Education,Technical,Skype,12:00,16:00,44,No,Poor,4.29,3,1,57,5,4,116,15,3,1,2.65,Low,0,Casual,1,Proceed,No,9.24,Needs Improvement
C3215,27,Male,Masters,Data Analyst,Finance,Managerial,Zoom,09:00,09:30,21,Yes,Moderate,7.57,9,0,18,1,2,108,12,7,8,1.92,Low,2,Semi-Formal,9,Hold,No,16.31,Good
C3216,31,Male,PhD,Software Engineer,Healthcare,Final,Skype,09:00,14:45,46,Yes,Clear,4.72,1,4,61,6,2,156,12,6,2,1.94,Medium,0,Casual,8,Reject,No,14.85,Good
C3217,22,Female,PhD,UI/UX Designer,Education,Managerial,Teams,15:30,11:00,55,Yes,Moderate,2.67,7,4,10,8,1,142,16,9,9,3.59,High,1,Formal,9,Hold,Yes,20.86,Excellent
C3218,23,Non-binary,Bachelors,Software Engineer,Healthcare,Final,Google Meet,15:30,14:45,38,Yes,Clear,2.77,6,1,13,5,5,145,2,3,7,2.35,High,0,Semi-Formal,5,Hold,No,15.2,Good
C3219,31,Female,Masters,Software Engineer,Education,Technical,Zoom,09:00,12:45,45,Yes,Moderate,0.01,4,2,56,4,6,95,0,2,5,4.39,High,0,Semi-Formal,6,Hold,Yes,16.62,Good
